"BathingwaterStationId";"Name";"Latitude";"Longitude";"Location";"Responsible";"Type";"WaterType";"WaterArea";"WaterAreaNumber";"Started";"Closed";"BlueFlag";"ProfileUrl";"Main"
"4c4f57a4-6ecc-488a-96d3-dee820ecf5ea";"Ålbæk Stampemølle";"55,001060381046685";"8,648238890335081";"";"Tønder kommune";"Badevandsstation";"Marin";"Lister Dyb";"Dk_Coast111";"01.05.1990 00.00.00";"04.02.2011 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/4ekvsrr2.pdf";""
"3fcf6ed3-426c-4395-8496-d8df8a87984b";"Fovrfeld Bæk v. udløb til strand";"55,48588964413156";"8,416199719374827";"Sædding Strandvej";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.06.2015 00.00.00";"";"False";"";""
"4b371646-e368-45d9-9827-d7ad64eb6c77";"Mennesket v Havet, v. badeforbudsskilt";"55,48662278857435";"8,41125105282048";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.2011 00.00.00";"";"False";"";""
"2f714482-b08e-4bab-b087-d7570fa4a4d8";"Esbjerg Strand - Støttepunktet";"55,484869604513555";"8,414329082317247";"Badebroen, ved den nordligste bro ved Esbjerg Strand ";"Esbjerg kommune";"Badevandsstation";"Marin";"Esbjerg Strand";"DK_Coast121";"06.04.2020 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/dyjfexxf.pdf";""
"29513360-d8f4-47db-a1ef-d269aa45c20f";"Fovrfeld Bæk v. H. E. Bluhmes Vej";"55,48413879637906";"8,419848919338497";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.2011 00.00.00";"";"False";"";""
"33ae141f-5f47-4d48-908e-faadd409eee9";"Hjerting Syd for Udløbet, Surferstation";"55,52104462909653";"8,355332646606556";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.2011 00.00.00";"";"False";"";""
"e5a72b82-9058-4d19-9105-f45a9d956016";"Troldhøj Nedlagt";"55,54594596357836";"8,317458201286748";"";"Esbjerg kommune";"Badevandsstation";"Marin";"North-east Atlantic Ocean";"Mangler";"01.01.1973 00.00.00";"31.12.2010 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/zy3vufbn.pdf";""
"2f3ec688-30ff-4c5f-bf82-f51c2c772790";"Hjerting Badeplatform";"55,521874736395304";"8,354273681484893";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"05.09.2011 00.00.00";"";"False";"";""
"5fff053a-d9b2-4689-ba61-f727a3666d7f";"Guldager Møllebæk Forskellige steder i bækken";"55,51100491527916";"8,379201596880987";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"01.06.2015 00.00.00";"";"False";"";""
"14bdf44f-22e2-422c-a00f-f977229e2fc0";"Karl Andersensvej Nord for badeforbud";"55,49693490183655";"8,393922519989058";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.2011 00.00.00";"";"False";"";""
"2415e57c-8299-420c-9b66-cf1a941218c8";"Gudenåvej";"55,50555763542176";"8,38239052271849";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Grådyb, tidevandsområde";"DK_Coast121";"17.05.2011 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/xrg2v2lz.pdf";""
"12c7bc73-1a76-43bd-8b8b-c236349f4b88";"Guldager Møllebæk v. udløb til strand";"55,51100491527916";"8,379201596880987";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Isefjord";"DK_Coast24";"30.04.2004 00.00.00";"";"False";"";""
"a57a906d-2296-4b4c-a76b-bc369ba03bfb";"Nedgang ud for Fyrvej";"55,49400000390376";"8,398272817380489";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"26.05.1997 00.00.00";"31.12.2001 00.00.00";"False";"";""
"1947b7c6-1cca-4d81-b49a-a6a37620d185";"Syd for Marbækgaard";"55,554784567450554";"8,308823893884396";"";"Esbjerg kommune";"Badevandsstation";"Marin";"Grådyb, tidevandsområde";"DK_Coast121";"01.01.1973 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/0l3qv3nl.pdf";""
"285a376a-fbb4-4bd9-9e7c-942b707a5a13";"Karl Andersensvej";"55,496015609468586";"8,39518711728483";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"07.05.2002 00.00.00";"";"False";"";""
"28a78c3b-4d5b-4be9-a1d9-975f5cb829ef";"Esbjerg Strand - Sydlige bro";"55,48253899934995";"8,414400755628389";"Ved nedgangen, under den sydligste bro ved Esbjerg Strand";"Esbjerg kommune";"Badevandsstation";"Marin";"Esbjerg Strand";"DK_Coast121";"06.04.2020 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/dywvcxgx.pdf";""
"1f262e35-92a3-4df3-b529-8e94174f99d7";"Ådalen Syd";"55,508529427095155";"8,380111417900892";"";"Esbjerg kommune";"Kontrolstation";"Marin";"North-east Atlantic Ocean";"Mangler";"01.01.1974 00.00.00";"";"False";"";""
"ff389e6e-faac-4d79-b253-91b2d869583a";"Ådalen Nord";"55,51168756766234";"8,375612104113674";"";"Esbjerg kommune";"Kontrolstation";"Marin";"North-east Atlantic Ocean";"Mangler";"24.06.2003 00.00.00";"";"False";"";""
"948a2eff-eb23-4d65-b6f3-0a2b8302fe07";"Sjelborgdalen Nedlagt";"55,53406619368007";"8,338673388708674";"";"Esbjerg kommune";"Badevandsstation";"Marin";"North-east Atlantic Ocean";"Mangler";"01.01.1974 00.00.00";"31.12.2010 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/fi5jmcbg.pdf";""
"43c5c92d-b3e8-4780-a9f6-0a742fd58489";"Marbækgaard";"55,5616036682924";"8,299127566815459";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.1992 00.00.00";"";"False";"";""
"f1f6d414-f6a1-4814-909b-1c2d51efa006";"Mennesket ved Havet";"55,486818941495194";"8,410931624576065";"";"Esbjerg kommune";"Badevandsstation";"Marin";"Grådyb, tidevandsområde";"DK_Coast121";"26.05.1997 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/1akxtq25.pdf";""
"11f52e90-6234-41c1-b5ba-3d56d5c11aa7";"Gl. Guldagervej";"55,52216042182054";"8,353920535959524";"";"Esbjerg kommune";"Badevandsstation";"Marin";"Grådyb, tidevandsområde";"DK_Coast121";"01.01.1974 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/pa5bye4a.pdf";""
"5af93e14-9b60-4206-b385-288b682533de";"Hjerting Strandpark";"55,532022700913494";"8,341321834732295";"";"Esbjerg kommune";"Badevandsstation";"Marin";"Grådyb, tidevandsområde";"DK_Coast121";"17.05.2011 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/wcue3un1.pdf";""
"312d75d6-a541-4727-a04d-283fe646f923";"Karl Andersensvej Udløbet";"55,4967950502212";"8,396536481877632";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.2011 00.00.00";"";"False";"";""
"0ee0bb97-8398-438d-b812-293c29e74396";"Kystparken";"55,499446708056226";"8,38945147527784";"";"Esbjerg kommune";"Badevandsstation";"Marin";"Grådyb, tidevandsområde";"DK_Coast121";"01.05.2017 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/nrlubp4l.pdf";""
"f5f66380-344f-4b24-b7d9-2abca6a50bc0";"Esbjerg Strand - Indre bassin";"55,48298425809704";"8,412219494549207";"Bassin i midten af Esbjerg Strand.";"Esbjerg kommune";"Kontrolstation";"Marin";"Esbjerg Strand";"DK_Coast121";"06.04.2020 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/eax4lfsa.pdf";""
"54119228-cc03-4a36-ae10-6eef6deb58b6";"(Udgår) Spangsberg Alle, Hjerting";"55,52059912325682";"8,356052675115139";"Ud for Spangsberg Alle, Hjerting";"Esbjerg kommune";"Kontrolstation";"Marin";"North-east Atlantic Ocean";"Mangler";"01.03.2021 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/woslxteh.pdf";""
"c6a07362-7204-4dbd-a0dc-81811da70e1e";"Kystsanatoriet";"55,52752366274918";"8,346894035116186";"";"Esbjerg kommune";"Badevandsstation";"Marin";"Grådyb, tidevandsområde";"DK_Coast121";"01.01.1974 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/wii00gs3.pdf";""
"dac92d91-d861-4631-be60-5027a386088a";"Hjerting Overløbsbygværk";"55,521100934346144";"8,354080446843618";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"05.09.2011 00.00.00";"";"False";"";""
"8a48c53c-f4be-4b60-9c27-488186bb2c2f";"Esbjerg Strand - Yderste Bådebro";"55,48212303898295";"8,410240649554757";"Bådebro ved indsejlingen til Esbjerg Strand";"Esbjerg kommune";"Kontrolstation";"Marin";"Esbjerg Strand";"DK_Coast121";"06.04.2020 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/usptlfz5.pdf";""
"da5dd63d-b43a-4ca9-9db8-4a0cb8c70364";"Karl Andersensvej Syd for badeforbud";"55,49525006582427";"8,396655075558655";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.2011 00.00.00";"";"False";"";""
"53af8cdf-c9b7-4247-958d-60fb05f95c98";"Kore Sand";"55,2528927803214";"8,46525807070439";"";"Esbjerg kommune";"Kontrolstation";"Marin";"Isefjord";"DK_Coast24";"03.06.2010 00.00.00";"31.12.2010 00.00.00";"False";"";""
"cb68ff08-f0cc-47d1-8f1f-54c3c3ee1839";"Rødhætte";"55,53927170563887";"8,329252551935928";"";"Esbjerg kommune";"Badevandsstation";"Marin";"Grådyb, tidevandsområde";"DK_Coast121";"01.01.1974 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/psz53z5a.pdf";""
"e5054858-7ac8-4b9c-90ee-56782bf1c1dd";"Spangsberg Alle, Hjerting";"55,520786901315724";"8,355974200590365";"Ud for Spangsberg Alle, Hjerting";"Esbjerg kommune";"Badevandsstation";"Marin";"Grådyb, tidevandsområde";"DK_Coast121";"19.05.2022 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/bgncyz0y.pdf";""
"84273c10-94e5-40ce-a060-56237a28ee81";"Sdr. Tobølvej";"55,51362538711254";"8,369737960052909";"";"Esbjerg kommune";"Badevandsstation";"Marin";"Grådyb, tidevandsområde";"DK_Coast121";"01.01.1979 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/5pxwvioa.pdf";""
"8e8ed836-b37b-4e41-a8a6-550b44350559";"Ål Præstesø";"55,63765165966078";"8,257079752283085";"P-plads vest for Præstegaardsvej 23, 6840 Oksbøl";"Varde kommune";"Badevandsstation";"Ferskvand";"Ål Præstesø";"DK_Lake248";"01.01.1972 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/f4azndah.pdf";""
"c966c1c0-8ecb-4a6a-bc80-599f8981480d";"Henne Strand";"55,74417417022609";"8,171094950290854";"Strandvejen 490, 6854 Henne.";"Varde kommune";"Badevandsstation";"Marin";"Vesterhavet 1 sømil";"DK_Coast133";"01.01.1972 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/pzx0deh5.pdf";""
"5c2e0690-bea7-49e9-a566-48abda27f6db";"Børsmose: 50 m sf Børsmose strøm";"55,671587106982635";"8,141725540505687";"";"Varde kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.1991 00.00.00";"31.12.1999 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/jxcnrvuh.pdf";""
"d4bac929-ecbf-468a-95cd-44992775ee88";"Kvie Sø - Kontrol - NNØ - Badeområde østlig";"55,72672490161037";"8,772159586823388";"Badeområdets østlige side - (X: 485.690; Y: 6.175689) - ca. 100 m sydøst for DKBW1248";"Varde kommune";"Kontrolstation";"Ferskvand";"Kvie Sø";"DK_Lake253";"11.07.2022 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/1xvfy02v.pdf";""
"7f59e7fa-5bf7-412b-9b78-5010cfa9f47a";"Blåvandshuk Fyr ved P-plads";"55,55442744080862";"8,083139966175334";"Fyrvej 81, 6857 Blåvand.";"Varde kommune";"Badevandsstation";"Marin";"Vesterhavet, 1 sømil";"DK_Coast119";"01.01.1972 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/zh0iop1p.pdf";""
"17cb5a88-94b5-4cc8-80b5-54166f249187";"Børsmose: 50 m nf Børsmose strøm";"55,672889222988665";"8,14805724348278";"";"Varde kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.1991 00.00.00";"31.12.1999 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/ux1kqpgw.pdf";""
"3dd18448-70af-4fd8-8259-4b8ad3ef66d1";"Kvie Sø - Kontrol - ØST";"55,725567215843924";"8,77293055104089";"Søens østlige side ved Sommerhus GEF Kvie Søvej, Søbredden og Egelund - (X: 485.738; Y: 6.175.560) - ca. 250 m sydøst for DKBW1248";"Varde kommune";"Kontrolstation";"Ferskvand";"Kvie Sø";"DK_Lake253";"05.07.2022 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/n4qwnjxt.pdf";""
"4c41ecd7-3532-4a90-b1f7-890655ff1cb3";"Kvie Sø - Kontrol - SYDSYDVEST";"55,72303734160182";"8,76549453315351";"Søens sydvestlige ende ved mosen  - (X: 485.270; Y: 6.175.280 m)";"Varde kommune";"Kontrolstation";"Ferskvand";"Kvie Sø";"DK_Lake253";"05.01.2023 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/j500mkkr.pdf";""
"cf4d0078-f0ad-4390-84d7-87c9233c36fa";"Kvie Sø - Kontrol - SYD";"55,7225030607192";"8,768044947038375";"Søens sydlige ende ved mosen og sommerhusområde GEF Kvie Sø - (X: 485.430; Y: 6.175.220) - ca. 570 meter syd for DKBW1248.";"Varde kommune";"Kontrolstation";"Ferskvand";"Kvie Sø";"DK_Lake253";"05.07.2022 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/xyczsqch.pdf";""
"907130da-c266-4840-94f2-7b6741f2a7b0";"Hvidbjerg Strand ved Grønningen (~høfde 7 og 8)";"55,53768732602338";"8,153201169911542";"Hvidbjerg Strandvej 143, 6857 Blåvand";"Varde kommune";"Badevandsstation";"Marin";"Vesterhavet, 1 sømil";"DK_Coast119";"01.01.1973 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/dxbd4e4i.pdf";""
"d6452a04-b80f-4fe0-8ac1-253f56898027";"Blåvand: s.f. udløb v. høfde 1";"55,546775152200894";"8,116710264312482";"";"Varde kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"31.12.1990 00.00.00";"31.12.1999 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/fy02cm5b.pdf";""
"2ebbe65f-7eb9-461d-9b7f-1b0b685f3689";"Henne Mølleå Strand";"55,71746279261209";"8,161732403411369";"Henne Mølleåvej 6, 6854 Henne";"Varde kommune";"Badevandsstation";"Marin";"Vesterhavet, 1 sømil";"DK_Coast119";"01.01.1972 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/bg0wocbr.pdf";""
"ae5128d8-2079-4796-bea1-10c442132816";"Nymindegab Strand";"55,814683791169685";"8,169675140153059";"Vesterhavsvej 329, 6830 Nr. Nebel";"Varde kommune";"Badevandsstation";"Marin";"Vesterhavet 1 sømil";"DK_Coast133";"01.01.1972 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/o0jlh5hg.pdf";""
"412ed5f8-f420-4b5a-b226-106b6e5506c7";"Skallingen: Vogterhuset";"55,49485537382966";"8,254790466932942";"";"Varde kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.1991 00.00.00";"31.12.1999 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/ekcrl2wp.pdf";""
"10a56586-1a69-446e-b50c-13960db24f4d";"Vejers Strand, ved Ålestrømmen";"55,62764200853348";"8,11529890266377";"Vejers Havvej 107, 6853 Vejers Strand.";"Varde kommune";"Badevandsstation";"Marin";"Vesterhavet, 1 sømil";"DK_Coast119";"01.01.1972 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/yreboqlo.pdf";""
"44b152e1-3def-447a-9413-0ada074b103c";"Kvie Sø - Kontrol - VEST-NORDVEST";"55,7269489645614";"8,767063278999297";"Søens vest-nordvestlige side - (X485.380; Y: 6.175.715) - (ud for matr.nr.  2ae og 2e Kvie By, Skovlund)";"Varde kommune";"Kontrolstation";"Ferskvand";"Kvie Sø";"DK_Lake253";"05.01.2023 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/rokcmvta.pdf";""
"d99a4554-fc48-4cce-95f3-0f2802c1aeb9";"Kvie Sø - Kontrol - VEST";"55,72575981892903";"8,765446374867308";"Søens vestlige side ved markerne mod Tiphedevej - (X: 485.268; Y: 6.175.583) - ca. 385 m sydvest for DKBW1248";"Varde kommune";"Kontrolstation";"Ferskvand";"Kvie Sø";"DK_Lake253";"05.07.2022 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/fisrpxmf.pdf";""
"651ab43b-4479-4df5-b151-036f1c082816";"Skallingen ved Høje Knolde Strand";"55,51616087738064";"8,214212272107195";"Skallingvej 16, 6857 Blåvand";"Varde kommune";"Badevandsstation";"Marin";"Vesterhavet, 1 sømil";"DK_Coast119";"01.01.1975 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/kebikgks.pdf";""
"d1d0ae07-a4c6-4b86-a316-9319e3cb8b6c";"Hvidbjerg: Ved høfde 7";"55,53777169530237";"8,152407059900773";"";"Varde kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.1991 00.00.00";"31.12.1999 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/caz1rkrm.pdf";""
"d0a01712-e772-40b4-bc2e-8f5b8031270a";"Blåvand: 50 m nf udløb v. høfde 1";"55,54694341057803";"8,11512152297646";"";"Varde kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.1991 00.00.00";"31.12.1999 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/r5slemgr.pdf";""
"f94ce44a-a47d-4d7e-9ea6-902f8529e1c9";"Vejers: 50 m sf Ålestrømmen";"55,62718740710653";"8,115061383557238";"";"Varde kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.1991 00.00.00";"31.12.1999 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/rgjoaehk.pdf";""
"d494c17e-9793-4c4d-9241-9ca92f9c22da";"Kvie sø";"55,7278369728166";"8,77102263174311";"Kvie Søvej 4, 6823 Ansager";"Varde kommune";"Badevandsstation";"Ferskvand";"Kvie Sø";"DK_Lake253";"01.01.1972 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/vz12mlum.pdf";""
"5d178639-3b96-4f91-8aa6-aa4194aa9145";"Vejers: 50 m nf Ålestrømmen";"55,628090429320885";"8,115676331714214";"";"Varde kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.1991 00.00.00";"31.12.1999 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/b012c53i.pdf";""
"66466524-4a8a-4271-ba07-a18eab4f881c";"Kvie Sø - Kontrol - Nord - ved badevandsstationen";"55,72745908773389";"8,77075416760182";"Søens nordlige ende ved Badevandsstationen DKBW1248";"Varde kommune";"Kontrolstation";"Ferskvand";"Kvie Sø";"DK_Lake253";"05.07.2022 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/hgjaphyr.pdf";""
"959cb705-7794-4220-a53c-b81011181da5";"Varde Å v/ Sommerland";"55,61964819668346";"8,491637186651278";"";"Varde kommune";"Kontrolstation";"Ferskvand";"Mangler";"Mangler";"06.01.2015 00.00.00";"01.01.2018 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/xzaihcun.pdf";""
"08f7afc7-3f6c-4513-843d-aeb5985e22fc";"Kvie Sø - Kontrol  - NNV - Badeområde vestlig";"55,72749354080195";"8,769957860439659";"Badeområdets vestlige side - (X: 485.552; Y: 6.175.775) - ca. 50 m vest for DKBW1248";"Varde kommune";"Kontrolstation";"Ferskvand";"Kvie Sø";"DK_Lake253";"11.07.2022 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/h0gi01cx.pdf";""
"135ec90e-a9bf-45f5-ab7c-aee5d18c2985";"Henne Mølleå 50 m nf Henne Mølleå";"55,71836231841096";"8,161872327076265";"";"Varde kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.1991 00.00.00";"31.12.1999 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/mnhvlopu.pdf";""
"704974ce-d35a-4eab-996b-ad3840996690";"Kvie Sø - Kontrol - VEST-SYDVEST";"55,72469748508393";"8,76437011650377";"Søens vest-sydvestlige side  - (X: 485.200 Y: 6.175.465 m) - ud for matr.nr.  2e Kvie By, Skovlund)";"Varde kommune";"Kontrolstation";"Ferskvand";"Kvie Sø";"-";"01.01.2023 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/vhkpc2ev.pdf";""
"2fc2e6fd-3a53-4b25-b153-b0d3bc1d7667";"Kvie Sø - Kontrol -  Nord - Vinterprøve  ved badestationen - Udtaget fra søbred";"55,72806560524411";"8,77048431396768";"Vinterstation - Søbred i søens nordlige ende  og  tæt ved badestation DKBW1248";"Varde kommune";"Kontrolstation";"Ferskvand";"Kvie Sø";"DK_Lake253";"18.08.2023 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/q5wtzguj.pdf";""
"f5900be4-868a-4036-bfa8-d7aa59b81026";"Børsmose Strand";"55,6717785639824";"8,137759049765014";"Børsmosevej 6, 6840 Oksbøl.";"Varde kommune";"Badevandsstation";"Marin";"Vesterhavet, 1 sømil";"DK_Coast119";"01.01.1972 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/kqulun0k.pdf";""
"a59a2d7a-1910-4cc6-aa35-daa37f342ef5";"Kvie Sø MOSE - Kontrol - syd for søen";"55,72267701795533";"8,765019087865593";"Mosen syd for Kvie Sø (X: 485.240; Y: 6.175.240)";"Varde kommune";"Kontrolstation";"Ferskvand";"Kvie Sø";"DK_Lake253";"05.01.2023 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/21byrllk.pdf";""
"32ea7bac-5190-4477-a876-de95a60e55eb";"Houstrup Strand";"55,76797593468075";"8,17567550774727";"Houstrup Strandvej 31, 6830 Nr. Nebel.";"Varde kommune";"Badevandsstation";"Marin";"Vesterhavet 1 sømil";"DK_Coast133";"01.01.1973 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/bkm3klfw.pdf";""
"9ad40ac8-567f-4d44-9c41-de0d3834fbca";"Henne Mølleå: 50 m sf Henne Mølleå";"55,71673969451004";"8,161111157624175";"";"Varde kommune";"Kontrolstation";"Marin";"Mangler";"Mangler";"06.01.1991 00.00.00";"31.12.1999 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/2tlf1nob.pdf";""
"0f89df44-2418-4485-aeaf-e147f444ead7";"Kvie Sø - Kontrol - NORDVEST";"55,72729338331061";"8,768637509138154";"Søens nordvestlige side - (X: 485.469; Y: 6.175.753) ~ca. 135 m sydvest for DKBW1248";"Varde kommune";"Kontrolstation";"Ferskvand";"Kvie Sø";"DK_Lake253";"05.07.2022 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/cq0eir34.pdf";""
"8385a225-7754-4072-b756-e2222a3bb7b5";"Nysø, Varde Sdr. Plantage";"55,58805785989412";"8,53786591868186";"Syd for P-pladsen ved grillhytten med adressen: Roustvej 106, 6800 Varde.";"Varde kommune";"Badevandsstation";"Ferskvand";"Mangler";"Mangler";"12.05.2011 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/gk55xvrs.pdf";""
"b2f99078-d770-4548-b43b-e6e123b64e73";"Karlsgårde Sø";"55,64953881677923";"8,605185602475087";"";"Varde kommune";"Kontrolstation";"Ferskvand";"Karlsgårde Sø";"DK_Lake258";"01.05.2012 00.00.00";"01.01.2020 00.00.00";"False";"https://b0301proddatasto.blob.core.windows.net/files/ybv1ohfz.pdf";""
"b559f987-ff0c-4872-be1d-e693b9c986f9";"Blåvand Strand ved høfde 1";"55,546514666646125";"8,118152224570222";"Stæhrsvej, 6857 Blåvand";"Varde kommune";"Badevandsstation";"Marin";"Vesterhavet, 1 sømil";"DK_Coast119";"01.01.1973 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/p2kv1dbd.pdf";""
"2c01ba1a-355f-4514-996e-edd88177f656";"Hvidbjerg Strand, ved campingplads";"55,54203779509834";"8,13282265025428";"Hvidbjerg Strandvej 101, 6857 Blåvand";"Varde kommune";"Badevandsstation";"Marin";"Vesterhavet, 1 sømil";"DK_Coast119";"01.01.1976 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/nucjnsfb.pdf";""
"ff2004ed-9de4-4c45-bc7c-d8bbecec8293";"Jels Nedersø";"55,359026856516536";"9,210896510472608";"";"Vejen kommune";"Badevandsstation";"Ferskvand";"Jels Nedresø";"DK_Lake51";"01.05.1990 00.00.00";"";"True";"https://b0301proddatasto.blob.core.windows.net/files/ycjzjyef.pdf";""
"03e25e6a-6872-428f-baa6-dbff7a782cc9";"Hjarbæk Fjord, Hjarbæk Strandpark";"56,53461056678352";"9,324385353913298";"";"Viborg kommune";"Badevandsstation";"Marin";"Hjarbæk Fjord, Hjarbæk Strandpark";"DK_Coast158";"06.01.1991 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/2cjlxfed.pdf";""
"f7da84f1-f451-4869-b4f7-e9398b3ef4ba";"Tjele Langsø, syd";"56,524354738453226";"9,617324759715412";"";"Viborg kommune";"Badevandsstation";"Ukendt";"Mangler";"Mangler";"06.01.1991 00.00.00";"03.01.1994 00.00.00";"False";"";""
"e0b7c28a-4391-425f-aea1-e7f4f2733274";"Hald Sø - Dollerupvej";"56,3672270749512";"9,33312827568943";"";"Viborg kommune";"Badevandsstation";"Ferskvand";"Hald Sø - Dollerupvej";"DK_Lake444";"06.01.1991 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/spvduxgp.pdf";""
"c3dd91c4-86d9-4cfa-86f4-f9b1f08122f9";"Tjele Langsø, Bigum Søbad";"56,5395234505937";"9,655330889842793";"";"Viborg kommune";"Badevandsstation";"Ferskvand";"Tjele Langsø, Bigum Søbad";"DK_Lake173";"06.01.1991 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/psgdvpe4.pdf";""
"b0c0e750-b537-4fa5-bdef-f7bbb30e251b";"Hessellund Søcamping";"56,32557335507704";"9,115761859095338";"";"Viborg kommune";"Badevandsstation";"Ferskvand";"Hessellund Søcamping";"Lake";"06.01.1992 00.00.00";"";"False";"https://b0301proddatasto.blob.core.windows.net/files/oy33xuui.pdf";""
"5779d24e-2650-4a6f-b62a-fc2f8f56eafb";"Lovensbredning, Ulbjerg Strand - nord for Ulbjerg Møllebæk";"56,62714402228456";"9,311617941519055";"";"Viborg kommune";"Kontrolstation";"Marin";"";"";"01.01.1900 00.00.00";"31.08.2018 00.00.00";"False";"";""
